Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,PCLK,Channel 15
11.371276848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371277232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371277352,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371277736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371277848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371278232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371278352,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371278736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371278848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371279232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371279352,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371279736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371279848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371280232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371280352,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371280736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371280848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371281232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371281352,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371281736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371281848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371282232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371282352,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371282736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371282848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371283232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371283352,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371283736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371283848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371284232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371284352,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371284736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371284848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371285232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371285352,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371285736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371285848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371286232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371286352,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371286736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371286848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371287232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371287352,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371287736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371287848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371288232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371288352,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371288736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371288848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371289232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371289352,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371289736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371289848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371290232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371290352,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371290736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371290848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371291232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371291352,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371291736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371291848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371292232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371292352,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371292736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371292848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371293232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371293344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371293736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371293848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371294232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371294352,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371294736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371294848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371295232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371295344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371295736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371295848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371296232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371296352,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371296736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371296848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371297232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371297344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371297736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371297848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371298232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371298344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371298736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371298848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371299232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371299344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371299736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371299848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371300232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371300344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371300736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371300848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371301232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371301344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371301736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371301848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371302232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371302344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371302736,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371302848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371303232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371303344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371303728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371303848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371304232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371304344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371304728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371304848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371305232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371305344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371305728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371305848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371306232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371306344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371306728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371306848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371307232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371307344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371307728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371307848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371308232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371308344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371308728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371308848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371309232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371309344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371309728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371309848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371310232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371310344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371310728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371310848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371311232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371311344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371311728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371311848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371312232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371312344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371312728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371312848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371313232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371313344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371313728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371313848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371314232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371314344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371314728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371314848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371315232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371315344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371315728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371315848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371316232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371316344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371316728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371316848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371317232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371317344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371317728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371317848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371318232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371318344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371318728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371318848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371319232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371319344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371319728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371319848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371320232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371320344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371320728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371320848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371321232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371321344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371321728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371321848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371322232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371322344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371322728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371322848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371323232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371323344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371323728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371323848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371324232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371324344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371324728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371324848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371325232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371325344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371325728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371325840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371326232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371326344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371326728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371326848,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371327232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371327344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371327728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371327840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371328232,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371328344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371328728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371328840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371329224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371329344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371329728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371329840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371330224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371330344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371330728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371330840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371331224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371331344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371331728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371331840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371332224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371332344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371332728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371332840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371333224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371333344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371333728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371333840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371334224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371334344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371334728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371334840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371335224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371335344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371335728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371335840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371336224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371336344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371336728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371336840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371337224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371337344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371337728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371337840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371338224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371338344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371338728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371338840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371339224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371339344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371339728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371339840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371340224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371340344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371340728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371340840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371341224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371341344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371341728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371341840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371342224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371342344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371342728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371342840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371343224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371343344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371343728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371343840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371344224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371344344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371344728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371344840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371345224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371345344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371345728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371345840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371346224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371346344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371346728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371346840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371347224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371347344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371347728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371347840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371348224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371348344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371348728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371348840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371349224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371349344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371349728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371349840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371350224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371350344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371350728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371350840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371351224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371351344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371351728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371351840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371352224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371352336,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371352728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371352840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371353224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371353336,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371353728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371353840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371354224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371354344,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371354728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371354840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371355224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371355336,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371355728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371355840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371356224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371356336,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371356728,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371356840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371357224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371357336,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371357720,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371357840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371358224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371358336,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371358720,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371358840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371359224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371359336,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371359720,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371359840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371360224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371360336,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371360720,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371360840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371361224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371361336,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371361720,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371361840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371362224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371362336,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371362720,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371362840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371363224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371363336,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371363720,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371363840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371364224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371364336,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371364720,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371364840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371365224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371365336,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371365720,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371365840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371366224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371366336,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371366720,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371366840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371367224,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371367336,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
11.371367720,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
11.371367840,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
